Compra;675.76
Compra;674.406
Compra;673.1116
Venda;674.4639
Venda;797.5138999999999
Compra;676.8138999999999
Compra;675.4918999999999
Venda;676.8258999999998
Venda;678.0534999999999
Compra;676.8499999999999
Compra;675.3534999999999
Venda;676.5737999999999
Compra;675.4012999999999
Venda;676.9050999999998
Compra;675.5295999999998
Compra;674.1025999999998
Venda;675.2977999999998
Venda;676.6852999999999
Compra;675.3052999999999
Venda;783.7552999999999
Compra;782.6004999999999
Venda;784.0869999999999
Compra;782.6639999999999
Venda;784.0374999999999
Compra;677.3574999999998
Venda;678.4962999999998
Compra;677.1072999999998
Venda;678.4747999999997
Venda;779.0747999999998
Compra;680.7747999999998
Compra;679.4255999999998
Venda;680.7578999999998
Venda;780.4678999999999
Compra;682.5778999999999
Compra;681.3174999999999
Venda;780.9274999999999
Venda;782.2889999999999
Venda;783.5935999999999
Compra;782.3366
Compra;684.8166
Compra;683.4628
Venda;684.8398
Compra;683.4302
Venda;684.5817000000001
Compra;683.2172
Venda;769.8172000000001
Compra;768.6818000000001
Venda;770.1004
Venda;771.4679
Compra;770.105
Venda;771.3111
Compra;769.9455
Compra;768.7958
Venda;770.1957
Venda;771.5686
Compra;770.2017
Venda;771.4062
Compra;770.091
Venda;771.4446
Compra;665.6746
Venda;772.7346
Venda;774.0405
Compra;772.8118
Compra;771.4317
Compra;662.5217
Venda;772.2717
Compra;770.9917
Venda;772.254
Venda;773.6517
Compra;772.2772
Venda;773.659
Compra;654.8389999999999
Compra;653.4201999999999
Compra;651.9959999999999
Venda;653.4624999999999
Compra;651.9929999999998
Venda;653.4729999999998
Venda;654.9206999999999
Venda;775.0206999999999
Compra;773.5498999999999
Venda;774.6652999999999
Compra;773.5563999999999
Venda;775.0138999999999
Compra;773.4952999999999
Venda;775.0597999999999
Compra;647.7697999999999
Compra;646.2556
Venda;647.3534
Venda;778.7234
Compra;777.2479
Venda;778.7631
Compra;777.6634
Venda;778.7651000000001
Compra;777.6626000000001
Venda;778.7797000000002
Compra;777.2980000000001
Compra;640.5180000000001
Venda;642.0084000000002
Compra;640.5402000000001
