Compra;2875.76
Compra;2874.4060000000004
Compra;2873.1116
Venda;2874.4639
Venda;2997.5139000000004
Compra;2876.8139000000006
Compra;2875.4919000000004
Venda;2876.8259000000003
Venda;2878.0535000000004
Compra;2876.8500000000004
Compra;2875.3535
Venda;2876.5738
Compra;2875.4013
Venda;2876.9051
Compra;2875.5296
Compra;2874.1025999999997
Venda;2875.2978
Venda;2876.6852999999996
Compra;2875.3052999999995
Venda;2983.7552999999994
Compra;2982.6004999999996
Venda;2984.0869999999995
Compra;2982.6639999999998
Venda;2984.0375
Compra;2877.3575
Venda;2878.4963000000002
Compra;2877.1073
Venda;2878.4748
Venda;2979.0748
Compra;2880.7747999999997
Compra;2879.4255999999996
Venda;2880.7578999999996
Venda;2980.4678999999996
Compra;2882.5778999999998
Compra;2881.3174999999997
Venda;2980.9275
Venda;2982.2889999999998
Venda;2983.5935999999997
Compra;2982.3365999999996
Compra;2884.8165999999997
Compra;2883.4628
Venda;2884.8397999999997
Compra;2883.4302
Venda;2884.5816999999997
Compra;2883.2171999999996
Venda;2969.8171999999995
Compra;2968.6817999999994
Venda;2970.1003999999994
Venda;2971.467899999999
Compra;2970.104999999999
Venda;2971.311099999999
Compra;2969.945499999999
Compra;2968.795799999999
Venda;2970.195699999999
Venda;2971.5685999999987
Compra;2970.2016999999987
Venda;2971.4061999999985
Compra;2970.0909999999985
Venda;2971.4445999999984
Compra;2865.6745999999985
Venda;2972.7345999999984
Venda;2974.0404999999982
Compra;2972.811799999998
Compra;2971.4316999999983
Compra;2862.5216999999984
Venda;2972.2716999999984
Compra;2970.991699999998
Venda;2972.253999999998
Venda;2973.651699999998
Compra;2972.277199999998
Venda;2973.6589999999983
Compra;2854.838999999998
Compra;2853.420199999998
Compra;2851.9959999999983
Venda;2853.4624999999983
Compra;2851.992999999998
Venda;2853.472999999998
Venda;2854.9206999999983
Venda;2975.020699999998
Compra;2973.549899999998
Venda;2974.6652999999983
Compra;2973.556399999998
Venda;2975.013899999998
Compra;2973.495299999998
Venda;2975.059799999998
Compra;2847.769799999998
Compra;2846.255599999998
Venda;2847.353399999998
Venda;2978.723399999998
Compra;2977.247899999998
Venda;2978.763099999998
Compra;2977.6633999999976
Venda;2978.765099999998
Compra;2977.662599999998
Venda;2978.779699999998
Compra;2977.297999999998
Compra;2840.5179999999978
Venda;2842.008399999998
Compra;2840.540199999998
Compra;2839.378799999998
Venda;2840.772799999998
Venda;2959.872799999998
